full_formula,task_id,formation_energy_per_atom
La8Au4,mp-1103395,-0.5537843633333335
La2Cr2Te2O12,mp-1105175,-2.5543332233333325
V10Ge6,mp-1105285,-0.37023930562499974
Sm6B2S6O6,mp-1105337,-2.9317670578541666
Na1Cr2In1H4O10,mp-1105721,-1.6308649036973175
Ni4Sb12,mp-1106023,-0.2850567068750003
Rb2Cu2Pd2Se10,mp-11115,-0.7226800792773438
Cs2Sc1In1I6,mp-1113068,-1.4468913000862074
Cs2Lu1Ag1Cl6,mp-1113542,-2.2176111932528735
Ba2Cd4,mp-11266,-0.33434147666666664
Dy2Fe2Si2C1,mp-11705,-0.6712953857142848
K1Sm1O2,mp-1178133,-3.0117127344999997
Ca1Nd1Ag2,mp-1183555,-0.31406302083333326
Ce1Er1In2,mp-1183776,-0.3978203987500004
Ho12Ga2Co4,mp-11844,-0.3013642791666666
Er4Ga21Ni10,mp-1184507,-0.5059936556428576
Mg149Cd1,mp-1185581,-0.029084975266666598
Nb2Tc1Ru1,mp-1186209,-0.25549042374999864
Nd1Cd1Hg2,mp-1186298,-0.41312072749999995
Pr1Mg149,mp-1186994,-0.023837493100000037
Ta1Nb1Re2,mp-1187242,-0.342587377500001
Zr1In1Co2,mp-1188066,-0.2632423199999998
K6Cu4O8,mp-1188268,-1.3706832637777775
Zn8I4N4,mp-1188466,-0.4121487518750002
Tb6Cu6Sb8,mp-1188547,-0.8107174094999998
Tl2Bi4Cl14,mp-1189438,-1.4294221813333334
Tb4Sn10Rh6,mp-1189471,-0.7104733374999995
Nd2Cr2Te2O12,mp-1189585,-2.514530933333333
Li8H4N4,mp-1189725,-0.5836286535416666
Tm4Zn12,mp-1189726,-0.3568904810416669
Na2Ni1H4Se2O10,mp-1189952,-1.4433561240942607
Hf10Ga2Sn6,mp-1189978,-0.4759576269444447
Tm3Al9Ni6,mp-1190028,-0.6560366794444445
Tl2Cr6Se10,mp-1190043,-0.7912814222280089
Tb4Si8Mo6,mp-1190079,-0.6322782666666653
Tl4S4O12F4,mp-1190566,-1.9758641998263897
Dy4Ni13C4,mp-1190673,-0.3470968261904767
V12Zn8N4,mp-1191068,-0.6088522129166662
Li8Pr8Sn8,mp-1191159,-0.6606014498611105
Rb4Ga8Au12,mp-1191301,-0.33425114499999964
Ca2Be4N4,mp-11918,-1.2492479570000008
Sm4Cr4B16,mp-1191882,-0.5810458165277778
Nd16Ga6Co2,mp-1192259,-0.326906891041667
Sr12Al4As12,mp-1192533,-1.0604568735714288
Mn2V4H2Pb4O18,mp-1192704,-2.0394566378620698
V16Ni8N4,mp-1193390,-0.602246408928571
Re4Te8Cl16,mp-1193652,-0.9958539710714283
Pr2Al20Ru4,mp-1193957,-0.5159271661538457
Sc22Ru8,mp-1194143,-0.40449700133333316
Ba2Hf2Si6O18,mp-1194160,-3.5198809103571427
Ca4Ho8S16,mp-1194276,-2.3856457728571434
Na8Sr4Mn4V8O32,mp-1194593,-2.5429238543000827
Ba4Te16O36,mp-1195016,-1.8231412692857154
K24As24O72,mp-1195114,-1.9424460388500013
Tb8Co56B4,mp-1196092,-0.16771853598039185
Pr8As16Au8,mp-1196164,-0.7643458731249995
Dy8Re12Si20,mp-1196838,-0.5584594317499991
Er12Ga20,mp-1197972,-0.6398321415624997
K4Mg2H24Se4O28,mp-1198329,-1.5280673000221772
Eu4V4Se8O32,mp-1198609,-2.0037920105989584
Tb16B4Cl4O28,mp-1199026,-3.721273983397436
Er10Co8Si28,mp-1199544,-0.6148491739130428
Yb4Co20P12,mp-1199692,-0.7894203088888898
Cs40Tl24Si4O16,mp-1199833,-1.0289763071100166
Dy20Pb16,mp-1199847,-0.5284055136111113
La12Co26Bi2,mp-1200065,-0.17472373574999978
Na12Nb4As8O36,mp-1200323,-2.2247518949770124
Sr4Te4H8O16,mp-1200674,-1.9807290011458334
K4Na4Sm8Nb4O26,mp-1200960,-3.2057676462653673
Hf12Cr12Ge24,mp-1200972,-0.41217899208333364
Cu10Se8Cl4O24,mp-1201155,-1.0773478577989124
Er12Al86Cr8,mp-1201665,-0.26468685283018895
Ho12P36O108,mp-1202425,-3.019539270320513
Rb28Na4Si32,mp-1202504,-0.01472972650323312
Ca10V6Cl2O24,mp-1202595,-3.030644825476191
Nd10In40Pd20,mp-1202976,-0.5721852094285712
Fe6P8H24N4O32,mp-1205149,-1.765734261981982
Ho2Re4Si2C2,mp-1205545,-0.46010164799999986
Tb3Mg3Ga3,mp-1205835,-0.4950376613888889
Zr6Mn1Te2,mp-1206012,-0.5865317797701155
Ag1Pb1F6,mp-1206101,-1.931929481458333
Ce3Ge4Rh4,mp-1206300,-0.8884133786363629
Sm1In5Rh1,mp-1206468,-0.433875420714286
Tb2Cd1Ni2,mp-1206788,-0.42921761799999913
Tm1Bi1Pt1,mp-1207057,-1.0171933255555554
Zr2Hg6S4Br12,mp-1207395,-1.108622108854167
Zr3Tl2Cu2S8,mp-1207410,-1.3675224354444444
Tb1Fe2B2,mp-12075,-0.4320059956666668
Yb4Ga8Ag4,mp-1207558,-0.4856157754166661
Y12In2Co4,mp-1207941,-0.2684616744444447
Tm10Ni4Sb2,mp-1207984,-0.5798028804166666
Ti10Mn2Sb4,mp-1208261,-0.4632173786997127
Sr2Ca2B22H14O44,mp-1208782,-2.570365768035714
Sc4Cu2B4Ir10,mp-1209000,-0.6944800363333329
Sr8V8O4F40,mp-1209027,-3.520557631055557
Rb12Ho4Cl24,mp-1209492,-2.50571902575
Sm1Si2Ir2,mp-12097,-1.0510170229999987
Na2Mn8As6O24,mp-1210122,-1.9709567186637933
Lu8Mo12O48,mp-1211136,-2.7026669470588236
K4Nd4F16,mp-1211343,-3.9827288550833324
K2Lu6F20,mp-1211423,-4.315775519857143
K2Mg6V6Cu2O24,mp-1211434,-2.5001020228999997
K4Dy4Mo8O32,mp-1211686,-2.549865696500001
K2Rb1Er1V2O8,mp-1211720,-2.7428937538214293
K6Zr12Be2Cl30,mp-1211761,-2.0781986203600002
Hf6Ti4Ga6,mp-1212187,-0.48001277989583446
Ho6Ni20P13,mp-1212289,-0.916533125213676
Ho3Si6Pd20,mp-1212354,-0.8335073410344821
Ho4Mo6O24,mp-1212381,-2.658421817058824
H48Pb4N12Cl20,mp-1212614,-0.8804451779761909
Hf8In4Pd8,mp-1212691,-0.6450537449999999
Er4Zn4Rh4,mp-1212903,-0.7514008208333328
Er4Al4Ge4O20,mp-1213112,-3.193068186875001
Er10Cu2Pb6,mp-1213285,-0.47071154166666673
Gd4Hf4Mo14O56,mp-1213333,-2.57885311448718
Cs2Cr2S4O16,mp-1213684,-2.1839712386817536
Ce12Co4Ge8,mp-1214556,-0.6235594712499998
Ba4Re8O36,mp-1214641,-2.145035769166667
Zr2Zn3Ga3,mp-1215412,-0.47356298781250006
Yb1Gd3F12,mp-1215594,-4.147962148125001
Zn3P6N12Cl1,mp-1215763,-0.6355953168181827
Yb5P12Ir19,mp-1215833,-0.7854993830555554
Y2Te1S2,mp-1216058,-2.1498826099166664
Tm2Cu6S6,mp-1216740,-1.0609178287202385
Ti1Tl2Te3O12,mp-1216797,-1.7622974183333335
Ti4Co6Si2,mp-1217162,-0.5926624252777787
Tb2Ni1Sb4,mp-1217712,-0.8549358500000004
K1Cr5S8,mp-12178,-1.0895014591428571
Sr1Ca1Pb6,mp-1218699,-0.3088292945833331
Sn2Pd3Pt3,mp-1218977,-0.4612366649999995
Rb4S4O12F4,mp-1219578,-2.347187153437501
Rb10Ti2Sb14O44,mp-1219676,-2.117265942309523
Rb8Mn2Mo6O24,mp-1219695,-2.1705672643965515
Pr2In1Ag1,mp-1219894,-0.36752415166666674
Nb4V4Ni4,mp-1220599,-0.1730725666666686
Mn1Cd4Te5,mp-1221733,-0.6004925257931035
Na40Zn16Sn22,mp-1222199,-0.1749931277188327
La1Sm1S2,mp-1222697,-2.3481264815625007
La1Ni4Rh1,mp-1222858,-0.3168046641666666
La1Ce1Sn2Ru2,mp-1223031,-0.5971053949999998
Li56Si14O56,mp-1223129,-2.6920874681481477
La3Pr1Co8P8,mp-1223190,-0.993205209333334
La6Mn1Si2S14,mp-1223191,-2.015263716160045
Ho2B6Rh9,mp-1224217,-0.6337061444117642
K10Zn4Sn4S17,mp-1224229,-1.1904958206607144
Ho4Mn2Ge8O24,mp-1224234,-2.669722928049003
K5Na1Ni5P8O28,mp-1224256,-2.42952490017486
In12Te20Pb2,mp-1224649,-0.5751421229411762
Fe1Cu6Ge1S8,mp-1225017,-0.5558889368749993
Dy2Ga3Cu1,mp-1225325,-0.5976585237499995
Cs2Mg2Ga2F12,mp-1225927,-3.3315673444923366
Cs2Mg2Co2F12,mp-1225938,-2.927308003103449
Ce1Nd1Al2O6,mp-1226589,-3.6491246105000004
Cs6Sm14Te24,mp-1226825,-1.631459620172415
Ba10Li4Te6O30,mp-1228258,-2.4423239194666673
Ba3Fe4P8Pb1O28,mp-1228512,-2.713879830833333
Ba12Pr4Fe8O30,mp-1228608,-2.676113830555556
B2Sb2Pb2S8,mp-1228703,-0.7001373138095234
Cs4Sc12H24Se24O80,mp-1229290,-1.9009322880414876
Yb2As2O8,mp-12387,-2.27998472
Li2Pr4Os2O12,mp-12449,-2.803771435833333
Cs2Tm2Cd2Te6,mp-12496,-1.269788055766284
Y3Mg3Al3,mp-13090,-0.3319419711111106
K6Y2F12,mp-13230,-3.5938087660666667
Y4B16Rh4,mp-13341,-0.6027658093055557
Al1,mp-134,0.0
Sr4Ta4O14,mp-13664,-3.501612059848485
Na12Sr4La4Zn4Si24O68,mp-13726,-3.119491184959374
B6Ru4,mp-13854,-0.3316836604999992
Li3Y3Si3,mp-14208,-0.5893936755555558
Co4P8,mp-14285,-0.5329589272222227
Cs2Ni3Se4,mp-14336,-0.8603749016930075
Er6Cr2B14,mp-14503,-0.6365744703787883
Rb4Li2Ga2F12,mp-14638,-3.0913798765833334
Ho8Fe56B4,mp-14698,-0.11350331877450932
Gd4Sn4F28,mp-15059,-3.5402292122222225
La8S16,mp-1508,-2.1982971287500006
Na1Eu1Nb2O6,mp-1519267,-3.0090454621551728
Rb4Nb2Cu2S8,mp-15221,-1.3166250078124992
Ca1Mo1F6,mp-1541477,-3.343126010625001
Mg1Sn1F6,mp-1542401,-3.23049783
Ca4Ni4Ge8O24,mp-1567250,-2.2760526775
Nd1Sb1,mp-1586,-1.2780653100000006
Tm6Co58Si8B20,mp-16092,-0.4190166948188394
K18Er6Si12O42,mp-16597,-3.09110244197436
Sm2Al14Au6,mp-16626,-0.520171367272727
Na4Be2B4O10,mp-16737,-2.7277114356436782
Yb8Ge4,mp-1694,-0.655266531666666
K8B16O28,mp-17166,-2.7748869775128204
Ba4Ho8O16,mp-17363,-3.6989874342857147
Sm1As1,mp-1738,-1.51966437
Tm16O24,mp-1767,-4.092739326166667
Cs2Sr1V4O12,mp-18160,-2.5648802364488814
Mn4Mo2P24,mp-18302,-0.3535140557241391
Na12Ge4Se12,mp-18411,-1.0688136666694885
Na3Mn3Cr3F18,mp-18641,-3.0527962732758622
Rb2Sm4Ag6Se10,mp-18710,-1.3385950853835233
Zn2W2O8,mp-18918,-2.0551608166666675
Y4Be4Fe2Si4O20,mp-18959,-3.302014449313726
Ba4Fe4Si16O40,mp-19165,-3.1028727378125005
Ni20P16,mp-1920,-0.47725955981481544
Ba4Co8Si8O28,mp-19203,-2.6830101391666656
Ca2Ni6P8O28,mp-19473,-2.483702414242423
Ca1Ga4,mp-1976,-0.36554422199999975
La1Ni2Ge2,mp-19979,-0.6910069750000005
Sm4Fe4B16,mp-20416,-0.525299471944443
Ce3In3Ir3,mp-20449,-0.6849715761111107
Ho4Co4O12,mp-20570,-2.6392707550000005
Ce1Fe1Ge3,mp-20722,-0.5052296900000002
Ca4Pb2Au4,mp-20723,-0.7010230679999996
Ce3Sn3Ir3,mp-20835,-0.8532518500000003
Nd3In1N1,mp-21022,-0.9325448630000004
Nb3Au2,mp-2123,-0.14748805600000026
Mn6Ga2C2,mp-21313,-0.1205078892586215
Dy1Ni2Ge2,mp-21415,-0.6896087399999999
Sr12Ni12N12,mp-21524,-0.6746078724999999
Ca8Sn20Pt12,mp-21774,-0.7249544302499998
Tb3In3Ir3,mp-22032,-0.7019566000000003
Ce4Re4B16,mp-22361,-0.5785987698611107
Gd1Al3Pd2,mp-22505,-0.8495144516666665
In16O24,mp-22598,-1.997063393
Yb3Sn3Pt3,mp-22779,-0.9878833361111106
Na6In4As6O24,mp-22804,-1.9805931867327586
Pb2Cl2F2,mp-22964,-2.1444852475
Dy1Zn1,mp-2303,-0.3466882450000002
K1As4Br1O6,mp-23083,-1.7129311908750005
Sn8I32,mp-23182,-0.6773522655
B4Mo2,mp-2331,-0.43172331444444484
Na6Al2H12,mp-23705,-0.2777042034655171
Y1Hg1,mp-2399,-0.5162792708333335
Ba2H2Br2,mp-24424,-1.6631494358333334
Er1Hg1,mp-2468,-0.4849864075000001
Y1Ag1,mp-2474,-0.32985349166666644
Al4B4P8H20N4O36,mp-24757,-2.188076238728071
Hg2P2S7,mp-27171,-0.49301723350378784
Be4P8O24,mp-27588,-2.7806093546296293
P2I2Cl12,mp-27824,-0.9777254941666667
K2V20S32,mp-27889,-1.287397871592593
H14N2F8,mp-28123,-1.4672712020833334
Li4Ga4Br12,mp-28327,-1.4194487351666667
Cs12In4O12,mp-28381,-1.6228296433990153
Cs16Zr4O16,mp-28543,-2.278769073247126
Na36Cu12O36,mp-28556,-1.4519869175697868
Cu4Se12Br4,mp-28741,-0.5358392019062499
Y1H1Se1,mp-28797,-1.651814808003472
Cs1Br1O3,mp-28873,-1.0614911000862066
Na4Te8O18,mp-28904,-1.6568414385402301
Sr6Ge4N4,mp-29088,-0.7686201842857143
Te8Mo2Br2,mp-29190,-0.6284315562500004
Na10Au2Se24,mp-29198,-0.8187741850490894
Li5Sb1O5,mp-29364,-2.198206253787879
Sb4Cl12F8,mp-29391,-1.7652439045833341
Lu2Cl6O24,mp-29789,-0.9762775381250002
Rb12Bi8I36,mp-29895,-1.1778000705357148
Ca1Al2Zn2,mp-30175,-0.28946907599999994
Sr1Cd1,mp-30496,-0.3243393383333335
Nd1B2Rh3,mp-3055,-0.6527510380555555
Mg1In1Cu4,mp-30587,-0.10972702166666615
Hf6Nb4Ga6,mp-30644,-0.45801806593750083
Li1Al2Pd1,mp-30817,-0.6404172683333336
Sc3In1N1,mp-31055,-1.191878701999999
Ba2Zn2Sn2,mp-31148,-0.5257047016666672
Zr6Fe2,mp-31205,-0.10947078500000096
Cu2As2F14,mp-31237,-2.2025099347222223
Er4Se6O18,mp-31352,-2.352124214430804
Ba8Ta4Cr4O24,mp-31630,-3.1688260297499995
Pr1Si2Pd2,mp-3278,-0.9076428130000004
Sr1Fe2P2,mp-3299,-0.8237839306666672
Na2Al22O34,mp-3405,-3.3610660352259223
Er6Pb8F34,mp-34580,-3.5878853923958336
Ba4Si4N8,mp-3777,-1.307128633125
Cs2Si1F6,mp-4047,-3.440185534540229
K4Te4F20,mp-4648,-2.7389127322142857
Er1Si2Ru2,mp-5022,-0.882773616
Ru4O8F24,mp-505242,-1.557114331388889
Rb2Hg1O2,mp-5072,-1.3047967759999999
Cs6O2,mp-510262,-0.9281786846982758
Al23B50,mp-530274,-0.054580308881278974
Li80Ge16N48,mp-531553,-0.6130355969907405
Na6Mg6In2S12O48,mp-532701,-2.337597647389329
Zn8Se8O24,mp-5338,-1.5024296932187498
Rb2Nb2Ge6O18,mp-540633,-2.3953242337500007
Na8Mn8Si8O28,mp-540871,-2.6435741704973474
In4S6O24,mp-541450,-2.015453124669118
Sb8P16O56,mp-541668,-2.387682338166667
K4Fe4P8O28,mp-541673,-2.5375153976969695
Ba6Dy2Ru4O18,mp-541720,-2.6337573856666676
Ba6Yb2Ru4O18,mp-541743,-2.539058345000001
Na2C1N2,mp-541989,-0.6001180086206901
Cs2Tb4Ag6Se10,mp-542164,-1.3391602167863441
K2Sm2P6H2O20,mp-542266,-2.8509720126875004
Hg8N8O24,mp-542289,-0.7491642440000007
Ce1Pt5,mp-542777,-0.7018050225000003
Nb2Cr4,mp-548,-0.02946737999999982
Co4Ge2O8,mp-548805,-1.6629309657142863
Sr8Fe4Re4O24,mp-552162,-2.5434295705833336
Sr2Bi2I2O4,mp-552547,-2.197415357333333
Ba2La1Ag5S6,mp-553874,-1.2747250590773807
Sr1V4Bi6O20,mp-553895,-2.1852419911827954
Li2Re2O4F8,mp-554108,-2.6149063066666667
Ba2Mo4Se4O22,mp-554548,-1.9367085887304683
Tb4V4O12,mp-554811,-3.2923282600000014
Tb4I12O36,mp-554821,-1.4895558982692323
Rb6Cu4Bi10S20,mp-555113,-0.8364433626874999
Rb12Ti6Ge18O54,mp-555252,-2.4172556303333335
Nd8Se8Cl8O24,mp-555650,-2.4338296055989574
K4Sr4B20O36,mp-556250,-2.9590088748750007
Na24Ce8P16O64,mp-556334,-2.938773489022988
Bi8Au20F84,mp-557090,-1.7531668902678572
Cu6Ni2H12Cl4O12,mp-557210,-1.141918766944445
K4Ba4B20O36,mp-557420,-2.9492467778958327
Tl4Sb4O12,mp-557787,-1.7144332416666663
Cs2Mn1F6,mp-557912,-2.913648065421456
K24Co24P24O96,mp-557981,-2.3546786032857137
Ca4Se4O12,mp-557997,-2.30692703596875
K2Nd4Nb2O12,mp-558128,-3.3631094343
B8F24,mp-558149,-3.112330842604166
Rb8Tb4Ga4Si16O48,mp-558318,-3.141847624750001
Rb6Mn6O12,mp-559700,-1.9257585717744263
Cs2Os4O12,mp-559998,-1.6738341358812252
K4Na2Al6F24,mp-560176,-3.6459934587528733
Nb4P4Cl32O4,mp-560255,-1.6937321934848484
Ba8Ce3Sb4O24,mp-561045,-2.992391126794871
Ba4Os6Cl1O18,mp-561099,-2.0908929803448277
Cs4Ga4S12,mp-562726,-1.1353510979612067
K1Ru4O8,mp-5628,-1.4813751663846157
Er4Al6Co2,mp-567849,-0.49279733083333416
Tm4B16,mp-568143,-0.5780460971666663
Al44Mo10,mp-568153,-0.3150304259259258
Rb2C16,mp-568643,-0.042401166944442376
Pr7Co1I12,mp-569261,-1.4724240735000003
Na4La16I28N8,mp-569580,-1.8345204088608378
Rh8Pb10,mp-569678,-0.07985171555555502
Lu3In3Pt3,mp-569848,-0.9869985866666661
K8P12,mp-569857,-0.4367019007000003
Sr2Cd22,mp-569954,-0.12548204138888877
Bi2Au4,mp-570113,-0.04727790500000021
Tm2Al2Si2,mp-571506,-0.5820010372222223
Sb2Br2O4F12,mp-572526,-1.8529377352499998
Dy4Ga4Co4,mp-605252,-0.4969927441666666
K4Pb8Cl20,mp-607267,-1.751087277875
Nd3In3Au3,mp-621362,-0.7294067088888888
Na2H18O10,mp-625378,-1.3477664697701148
Eu1Ge2Rh2,mp-626981,-0.8241587749999993
Yb8Cu4Sn10,mp-630820,-0.5474491990909091
Gd3In1N1,mp-637378,-1.0244582850000015
Gd4Mo4O14,mp-642754,-2.879819665909091
Rb4Al4Si4O16,mp-6434,-3.1852192525
Mn4H8Se4O20,mp-643412,-1.4584797980860875
La2Ga12,mp-644739,-0.3653124021428568
Sr4B16Ru14,mp-649084,-0.3807906718627449
Cs8Re12Se26,mp-650137,-0.9327394881388209
Nb12S2I18,mp-654051,-0.8080340805078121
Dy6Ge8,mp-655448,-0.7811971307142856
Ca16Zr40Ti16O128,mp-667369,-3.7133016318166665
K2Na1In1F6,mp-6686,-2.9974145297551726
K8Mn4Sn8Se24,mp-669410,-0.9437276409539573
Al4I12Cl24,mp-672352,-1.0810750362500001
Tb5Ru2O12,mp-677244,-3.1291930142105273
Rb5Te3H4N1Cl18,mp-677467,-1.4608842994354838
Y26Sn62Pd80,mp-680706,-0.7639345314484118
Ca4Gd8Zr4Ga16O48,mp-686296,-3.0756807992500006
K5Rb1Zn4Sn5S17,mp-694852,-1.078935754707031
Zr10Zn2Pb6,mp-696132,-0.3300331211111111
K4Mn2H4O2F10,mp-696630,-2.5212497142210037
P4H32N12O8,mp-697683,-0.9416284261309522
Ce6Zn44,mp-698212,-0.2508806894000003
Na8P4H4O16,mp-703305,-2.3628098423670982
La4Mg8H28,mp-703316,-0.46180412974999996
Tl2Pd4Se6,mp-7038,-0.6273568508940972
K16Li4H12S16O64,mp-709186,-2.121825649386905
K8H4I8Cl4O24,mp-733853,-1.3501772086250003
Na1Ag1O2,mp-754326,-1.010595745804597
Tm4Mn4O14,mp-755041,-2.9302197003813997
Rb4Fe4O8,mp-755536,-1.772252306875
Li8Co8P8O32,mp-757936,-2.4089574159523823
Mn2V3Fe1P6O24,mp-758220,-2.5670334493295024
Li4V2Cr2P8O28,mp-759630,-2.706196559545455
K4P4H12O16F4,mp-761185,-2.1399591393833326
Na6Cd2P2C2O14,mp-767430,-2.2657599763837313
Pr2As2O8,mp-768863,-2.7917377033333337
Na8Cr4P4C4O28,mp-769616,-2.3975548174113968
Ta9P1O25,mp-770481,-3.3031386239523814
Li4Mn4Nb4O16,mp-771705,-2.659752926252054
Nb3Co1P6O24,mp-771766,-2.710422363382353
H40Se4O32,mp-774848,-1.2261055969654602
Mn14P16O56,mp-778008,-2.5508639138879974
P8H36C12Br12,mp-779221,-0.3561710909803922
Na1Sc1O2,mp-7914,-3.1955612153879303
Ca2Cu2P2,mp-8432,-0.8600553944444442
Li1Al1Rh2,mp-862297,-0.6695207933333336
Ga1Cu1Rh2,mp-862485,-0.3730370868749997
Li1Pm2Pt1,mp-862842,-0.5457301945833333
Pm1Ag2Sn1,mp-862877,-0.3968573139583329
Pm1Sb1Rh2,mp-862955,-0.624554286875
Pm1Sb1Pd2,mp-862957,-0.8224928093750004
Pm2Mg1Tl1,mp-863704,-0.25894821708333327
Lu1Tl1Rh2,mp-865438,-0.5954208708333333
Lu2Ag1Ru1,mp-865459,-0.4404485579166657
Yb2Ag1Pb1,mp-865662,-0.5137592416666665
Yb1Ho1Rh2,mp-865783,-0.7916310700000002
Gd1Mg1Zn2,mp-865883,-0.33380318249999963
Gd2Ir1Pd1,mp-866029,-0.8467917650000008
Mg1Sc1Rh2,mp-866069,-0.8109357762499991
Li1Ca2In1,mp-867211,-0.30122983833333317
Re6Os2,mp-867264,-0.05907678624999946
Li1In1Au2,mp-867287,-0.4074551083333331
Tc6Ni2,mp-867357,-0.10441730124999893
Li1Hf1Pt2,mp-867834,-0.9435670383333337
Li1Cd1Au2,mp-867877,-0.371366553333333
Li1Lu1Au2,mp-867903,-0.7352397183333332
Na12As4Se12,mp-8686,-1.0010984988123464
Hg12As8O32,mp-8975,-1.243265788461538
La16Au8O36,mp-9160,-2.8411515138333336
La2Ni2Sb2,mp-9235,-0.9462486699999992
Er4F12,mp-9371,-4.471652089375
Ca6Re2O12,mp-9457,-2.9237313274999996
Ir3Ru1,mp-974358,-0.04650265875000059
Pr2Zn2Sb2O2,mp-975646,-1.8658722862500001
Pr1Nd1Tl2,mp-975896,-0.3949900029166664
Ho4B16W4,mp-976384,-0.6012095144444428
Hf2V4H8,mp-976724,-0.4052507178571432
Ta2Tc1Mo1,mp-977363,-0.350427625
Ho1Mg1Hg2,mp-977369,-0.4512500075000001
Li1Lu2Rh1,mp-977405,-0.5631088758333327
Li1Tb1Tl2,mp-977542,-0.3240662099999998
K6Sb2S8,mp-9781,-1.1377598751875002
Hf1Se2,mp-985831,-1.6600065682291654
Ca4Re4N12,mp-989606,-0.736900331999999
K4Pd6S8,mp-9910,-0.9385650698333339
Tl2Ge2F6,mp-998711,-2.3089991821666667
Ca2Cu2F10,mvc-15792,-2.7686752610714294
Ca1Ti8S16,mvc-16026,-1.711308124266667
Ca2V2P8O24,mvc-2214,-2.800962639907406
Eu2In2Ni10,mp-1006242,-0.19008294714285714
V1N1,mp-1018027,-1.3420210524999998
Ca16Al24S4O64,mp-1019575,-3.3144742923379633
Cs8Sr8Li12B12P24O96,mp-1019609,-2.9080360617298853
Li4Ca12Si8N20,mp-1020056,-1.3005070368939406
Lu2Al2Ge2,mp-1025105,-0.6007275966666666
Mn1Al2Te4,mp-1025315,-0.5934272482758617
Y4Se3N2,mp-1029349,-2.054194711521991
K16Nb16N32,mp-1029504,-0.93827652121875
K16Cr16N32,mp-1029673,-0.6461010821562496
Sr2Sb4,mp-10636,-0.7965321788888892
Y2Au2,mp-1066254,-0.8856769583333328
Sr2Ag2P2,mp-10667,-0.7524250172222224
Fe1B2W2,mp-1068296,-0.42682448366666675
Gd2Bi1O2,mp-1070662,-2.9146271120000007
Tb2Sc2Sb2,mp-1071036,-0.9257806633333333
Dy2Cu4,mp-1071835,-0.26980059333333334
K1B6,mp-1076,-0.026347718285714045
Ho3Sn3Ir3,mp-1079423,-0.8498449194444448
Dy3In3Cu3,mp-1080594,-0.4137585600000004
Tl4Se6,mp-1080677,-0.4911992607395831
Cd1Cu2Si1Te4,mp-1087540,-0.38641935874999955
Ce3Al1N1,mp-10881,-0.828505354
Ho2Ni3B6,mp-1095435,-0.5781022604545453
La4Sb8,mp-1101942,-1.0040962933333333
Cs2Dy2Zn2Se6,mp-1102146,-1.6489366249937145
Yb2In8Ni2,mp-1102692,-0.316943308333333
Pr4Pb8,mp-1103021,-0.47263632666666605
Sr3Mg1Ta2O9,mp-1103508,-3.434263062333334
Sr9Pt6,mp-1104074,-0.7494344859999998
La4H10,mp-1104116,-0.7315971114285718
Mn2Al4S8,mp-1104783,-1.2362419629187198
Ba6P12,mp-1105095,-0.8044843372222227
Ho3Si2Sn3Rh9,mp-1105133,-0.8912476332352943
Ca4Ge8Pt4,mp-1105802,-0.7342003362500007
Hf4Co7Ge6,mp-1105833,-0.5922737755882352
Pr14Pt6,mp-1106063,-0.7219432964999996
Cs4Hg6Se8,mp-1106156,-0.810240806137452
K2Li1In1F6,mp-1111671,-3.0268032914333336
Cs2La2Hg2Se6,mp-11124,-1.5322429299937141
Rb2In1Bi1Cl6,mp-1114523,-1.7188181724999996
Lu1B2,mp-11219,-0.6915363161111104
Mn4Be8,mp-11270,-0.2503022593103452
Er1V2Ga4,mp-11436,-0.40533865571428657
Tb3Al3Ni3,mp-11538,-0.5911313488888889
Tm10Si4Sb4,mp-11749,-0.9204513898148134
Ba2Sn2Hg2,mp-11819,-0.5766795916666666
Er1Mg1Ag2,mp-1184233,-0.30850404833333345
Eu1In1Hg2,mp-1184408,-0.4164233687500003
Dy1Mg149,mp-1184537,-0.02564126299999998
La1Dy1Tl2,mp-1184989,-0.382905292916667
Mg149Pt1,mp-1185568,-0.03685068773333323
Mg12H12N12,mp-1185888,-0.7473357008333331
Na2Mo6Se6,mp-1186069,-0.8311572755118531
Na1Cd2Rh1,mp-1186122,-0.059639954137931106
Pm1Pr1In2,mp-1186698,-0.4811015731250001
Ti1Cr1Tc2,mp-1187470,-0.25900055333333327
Er4Ge10Ru6,mp-1188138,-0.6237523949999997
Eu2B8Os8,mp-1189309,-0.3067881479629635
Er6Co1Br10,mp-1189721,-1.8627646629411767
Ba4Zn2Ge4O14,mp-1190949,-2.5801447179166668
Eu2In4Ni18,mp-1191370,-0.14523695791666688
Y6Rh18,mp-1191413,-0.5630479625000007
Cs4Cu2P4O14,mp-1191467,-2.4086485547940604
Ce11In9Ni4,mp-1192200,-0.39049850270833275
Na5Tm4Si4O16F1,mp-1192572,-3.3364609910641763
Hf18Re8Ni2,mp-1193183,-0.35441146214285724
Sr4Er8Se16,mp-1193520,-2.213807191934524
Zr16Ir8N4,mp-1193886,-1.1160482625000014
Sr4Tb8Se16,mp-1193917,-2.216854166934524
Sr4Tb8S16,mp-1193989,-2.4083620188095236
Li8Ca4Ta8O28,mp-1194523,-3.209821499722222
Na10Mn6S8O32F8,mp-1194736,-2.357977035907866
Rh8Se36Br24,mp-1194813,-0.7036441400643378
Ba2Ti2Cu8P8O34,mp-1195143,-2.403160267469136
